identifier,name
653030.0,Arhgap27os3
552913.0,Gm14634
100504267.0,Trp53cor1
100049161.0,Gm13032
353326.0,Rtl1
214292.0,Syna
102636022.0,Gm13572
319781.0,9530051G07Rik
69303.0,1700001G11Rik
331578.0,AW822252
100039440.0,B230206L02Rik
100039495.0,Gm15706
73906.0,4833417C18Rik
209550.0,Rad51ap2
330319.0,Wipf3
100038761.0,Unc45bos
71510.0,8430436N08Rik
328906.0,Gm15328
102636620.0,Gm15326
102633315.0,Gm16159
105246247.0,Gm16196
546143.0,Ccpg1os
432396.0,Zfp652os
100503869.0,Mkln1os
76798.0,Srrm4os
208080.0,Ubap1l
100529079.0,5830418P13Rik
100504007.0,Gm15787
111975.0,Igf2os
100502834.0,Gm15972
100039864.0,Snhg12
70123.0,Nbdy
77490.0,E130218I03Rik
77920.0,A330102I10Rik
78878.0,Ftx
654424.0,Mccc1os
100504049.0,Gm15559
627782.0,Gm6787
102638208.0,Gm15569
15397.0,Hoxa11os
14910.0,Gt(ROSA)26Sor
74959.0,Platr14
102633673.0,Etaa1os
102632821.0,LOC102632821
100045469.0,Gm14204
213742.0,Xist
100313531.0,Nkx2-2os
100126224.0,Gm11747
102636709.0,Mypopos
56802.0,Nespas
594843.0,Has2os
329427.0,Chn1os3
100042194.0,Gm13446
630146.0,Cd101
100038514.0,Gm11837
382111.0,Susd5
75084.0,4930511M06Rik
100503307.0,Gm15408
69964.0,2810403D21Rik
74846.0,4930405A21Rik
70957.0,Stamos
100502734.0,Gm16023
381524.0,AI427809
76794.0,Man2c1os
101056408.0,Gm15816
102635948.0,LOC102635948
319849.0,Plxna4os1
100503518.0,Gm11827
77866.0,E130102H24Rik
664994.0,Isoc2a
69221.0,2410006H16Rik
338535.0,E030013I19Rik
320871.0,B230206H07Rik
105247191.0,Gm13010
76972.0,Snhg20
105242817.0,Gm15543
100504231.0,Gm15708
100503872.0,Hotair
102636154.0,Gm16124
74633.0,4930429F24Rik
74931.0,4930481A15Rik
100043309.0,4732414G09Rik
329735.0,4933431E20Rik
100503538.0,Gm15941
620695.0,Gm13889
69909.0,2610027K06Rik
320466.0,A230103J11Rik
329358.0,Gm13387
620760.0,2900079G21Rik
100504178.0,Dhrs13os
100127433.0,Gm11532
330677.0,Nctc1
329078.0,Emx2os
100043636.0,AI662270
102635575.0,Gm11264
319314.0,A930001C03Rik
100502630.0,Gm15545
433022.0,Plcxd2
76516.0,2010001A14Rik
71445.0,5530601H04Rik
327744.0,E130307A14Rik
329496.0,Gm13986
69941.0,2810408I11Rik
320172.0,E230016M11Rik
383592.0,Kif28
100504104.0,Gm16062
72386.0,2610035D17Rik
68576.0,Lamtor5
319854.0,A930006I01Rik
320312.0,A430035B10Rik
69120.0,1810021B22Rik
102634853.0,Gm13652
75394.0,0610040F04Rik
100303747.0,Gm12238
68400.0,0610043K17Rik
436230.0,BC065397
621976.0,Tmem170b
73652.0,2210408F21Rik
74161.0,Ctcflos
433752.0,Frg2f1
102638735.0,Gm15420
74396.0,4933407K13Rik
72997.0,Kantr
109344.0,E130215H24Rik
14559.0,Gdf1
74184.0,2310065F04Rik
70489.0,5730405O15Rik
67746.0,4930577N17Rik
319556.0,A330041J22Rik
71045.0,4933406I18Rik
75060.0,4930506C21Rik
100504616.0,Gm15910
66456.0,2810001G20Rik
100993.0,AW549542
100502700.0,AV039307
102635946.0,Gm33155
100504191.0,Gm16576
668215.0,Hectd2os
69749.0,Epb41l4aos
56707.0,Zfp111
100043213.0,5330434G04Rik
100504154.0,Gm15050
69784.0,1500009L16Rik
105242658.0,Hotairm1
109299.0,Tmem250-ps
100503890.0,Pet100
320846.0,A530058N18Rik
100126227.0,Gm13031
100217420.0,Snora81
19782.0,Rmrp
100217422.0,Snord13
100306943.0,Scarna13
100306952.0,Snora78
100217415.0,Scarna6
100217414.0,Scarna3a
319750.0,A230009B12Rik
12587.0,Mia
100503924.0,Fcor
69583.0,Tnfsf13
268782.0,Agxt2
102641509.0,Gm16299
12050.0,Bcl2l2
242681.0,Rab42
100043497.0,Nat8f7
108148.0,Galnt2
78603.0,B230216N24Rik
494448.0,Cbx6
100043125.0,Cd300ld5
100044509.0,Tgfbr3l
667962.0,Zfp966
72500.0,Ier5l
666244.0,Tmsb15b1
53881.0,Slc5a3
107605.0,Rdh1
76421.0,1700028K03Rik
319818.0,A930011G23Rik
75710.0,Rbm12
192192.0,Shkbp1
504193.0,Npcd
381287.0,A530032D15Rik
14356.0,Timm10b
382019.0,Zfp882
100036521.0,Umad1
320119.0,Rps6kc1
380705.0,Tmem102
67672.0,0610040B10Rik
15247.0,Mfsd14a
68556.0,Uckl1
12045.0,Bcl2a1b
18725.0,Pira2
394433.0,Ugt1a5
677884.0,Pakap
394436.0,Ugt1a1
71176.0,Fbxo24
100034363.0,Tmsb15b2
100125931.0,Phtf1os
66191.0,Ier3ip1
100642166.0,Gm15446
16205.0,Gimap1
654788.0,4732440D04Rik
14426.0,Galnt4
242481.0,Palm2
319807.0,Nwd2
320038.0,Dlx6os1
102634333.0,1110002E22Rik
12570.0,Cdk5r2
72699.0,Lime1
58230.0,Rnf8
51795.0,Srpx
140810.0,Ttbk2
73474.0,Snhg9
105886298.0,Cmc4
268281.0,Shprh
224836.0,Usp49
66240.0,Kcne1l
394432.0,Ugt1a7c
18991.0,Pou3f1
394435.0,Ugt1a6b
102632.0,Acad11
232406.0,BC035044
22236.0,Ugt1a2
213980.0,Fbxw10
394434.0,Ugt1a9
213119.0,Itga10
407243.0,Tmem189
434218.0,Trim34b
18546.0,Pcp4
14962.0,Cfb
80733.0,Car15
14533.0,Bloc1s1
211151.0,Churc1
108112.0,Eif4ebp3
74319.0,Mettl23
100040462.0,Mndal
100504446.0,Prr22
212728.0,Tarbp1
278795.0,Lrrc10b
639769.0,Adh6-ps1
77124.0,9130221H12Rik
66765.0,4933411K16Rik
77994.0,Mir99ahg
67647.0,4930523C07Rik
71683.0,Gypc
20643.0,Snrpe
319486.0,A430057M04Rik
414079.0,4930405O22Rik
672682.0,Gm9573
637898.0,Vmn2r60
320700.0,A930033H14Rik
21778.0,Tex9
78251.0,Zfp712
72958.0,Zfp493
330390.0,Gm765
668210.0,Atp6v1fnb
100042100.0,Gm3667
547109.0,Trim43a
381823.0,Apold1
57294.0,Rps27
546611.0,Klhl33
238333.0,Samd15
100043461.0,Gm4450
17904.0,Myl6
68052.0,Rps13
15511.0,Hspa1b
241989.0,Pabpc4l
24071.0,Synj2bp
240328.0,F830016B08Rik
72123.0,Ccdc71l
434215.0,Lrrc32
628705.0,Phf11c
380850.0,Gm5141
73569.0,Vgll3
108934.0,Smim13
58521.0,Eid1
665033.0,Col6a5
218476.0,Gcnt4
97122.0,Hist2h4
633979.0,Ak9
628870.0,Otogl
668572.0,2610021A01Rik
545391.0,Catspere2
627367.0,Vmn2r97
56692.0,Lamtor3
66167.0,Tma7
69206.0,2010016I18Rik
621312.0,Gm6211
208285.0,Cyp4f17
670558.0,H60c
66373.0,Lsm5
320722.0,Akain1
271944.0,C2cd4d
236451.0,Phf11b
102639738.0,Gm17021
78176.0,4930471C04Rik
328563.0,Apol11b
665119.0,Sec14l5
380918.0,Siah3
436090.0,Gpr62
100073351.0,Yy2
100041151.0,Gm3636
636741.0,Zfp964
100126824.0,Sco2
66272.0,Cox16
66300.0,Inafm1
56550.0,Ube2d2a
21924.0,Tnnc1
100233175.0,Gon7
100042065.0,Gm3646
100039789.0,Gm12407
75697.0,C2cd4b
193740.0,Hspa1a
414101.0,E130317F20Rik
408059.0,BC049352
667772.0,Myh15
634650.0,Gbp11
170676.0,Peg10
666938.0,Bend4
100310872.0,Dynlt1a
98741.0,Kcnb2
627828.0,Gm6793
207618.0,Zfp804b
102636903.0,Gm17039
100040608.0,Fancf
100042149.0,Gm3696
74601.0,4833427F10Rik
72716.0,2810047C21Rik1
67642.0,4930515G01Rik
67685.0,Dnaaf4
68763.0,1110038B12Rik
109280.0,Slc22a13b
105245272.0,Gm20522
620419.0,Zfp963
66961.0,Neat1
69681.0,Cdk3
72289.0,Malat1
474160.0,Smim40
100041479.0,Gm3363
100303644.0,C130080G10Rik
257908.0,Olfr115
434178.0,Zfp141
81845.0,Gpank1
627984.0,Nlrp1c-ps
100504628.0,Gm20319
56771.0,Med20
407803.0,BC051226
241197.0,Serpinb10
68468.0,Ly6g6c
102632786.0,Gm20492
69269.0,Scnm1
100216533.0,Snord55
100306957.0,Snora24
85029.0,Rpph1
100217445.0,Snord8
100313943.0,Snora26
100113364.0,Snora15
231798.0,Lrch4
100043902.0,Six3os1
613254.0,AA465934
100042450.0,Smim17
75614.0,Rab26os
414095.0,B130034C11Rik
233187.0,Lim2
66892.0,Eif4e3
75507.0,Pou5f2
67945.0,Rpl41
554292.0,Methig1
19054.0,Ppp2r3d
100039939.0,Gm2506
242235.0,Lrit3
67952.0,Tomm20
330230.0,Zfp853
208715.0,Hmgcs1
216984.0,Evi2b
18345.0,Olfr46
100862085.0,Gm16867
623281.0,Gm11756
100039441.0,Gm2237
52898.0,Rnasek
100862261.0,Fam205a3
636791.0,Gm9866
100862177.0,Gm21541
210583.0,Gm4767
381059.0,Gm1604b
432480.0,Gm1553
433806.0,Chchd2-ps
319185.0,Hist1h2bl
258724.0,Olfr784
100217453.0,Snord16a
77652.0,Zfp955a
244495.0,Sgo2b
19291.0,Purb
100862072.0,Gm21451
100503583.0,Fsbp
100040944.0,Gm3055
545874.0,Vmn2r25
18829.0,Ccl21a
329056.0,A830019P07Rik
68195.0,Rnaset2b
257956.0,Olfr1307
319171.0,Hist1h2ap
100039054.0,Mup12
100039175.0,Gm9780
13101.0,Cyp2d10
72465.0,Zfp131
268595.0,D430019H16Rik
671917.0,LOC671917
102639653.0,Gm2007
19653.0,Rbm4
100041979.0,Gm3604
668101.0,Sirpb1b
69282.0,1700001J03Rik
240514.0,Ccdc85b
171211.0,Edaradd
319622.0,Itpripl2
100302593.0,Snord14d
171254.0,Vmn1r198
18992.0,Pou3f2
15495.0,Hsd3b4
100044193.0,Gm20939
100862043.0,LOC100862043
319187.0,Hist1h2bn
240064.0,Zfp799
100861668.0,Gm21119
100041735.0,Gm3488
211623.0,Plac9a
100504362.0,Gm1987
240066.0,Zfp870
329575.0,Gm14325
235302.0,D630033O11Rik
100043456.0,Gm10681
622645.0,Tmem200c
212276.0,Zfp748
668225.0,Fignl2
67464.0,Entpd4
57741.0,Noc2l
73385.0,Fam177a
102638448.0,LOC102638448
100861753.0,Gm21188
100038993.0,Gm2002
100040531.0,Dynlt1f
100037283.0,Rnaset2a
76229.0,Vmn2r29
108169010.0,LOC108169010
69034.0,Nupr1l
245269.0,Nim1k
19842.0,Rnu1a1
22759.0,Zfp97
70045.0,2610528A11Rik
637908.0,Vmn2r53
100041678.0,Gm3500
320332.0,Hist4h4
20664.0,Sox1
381651.0,Odaph
320333.0,D830030K20Rik
64009.0,Syne1
100043332.0,Ankrd66
27973.0,Vkorc1
16514.0,Kcnj11
100043474.0,Olfr1564
97487.0,Cmtm4
69709.0,Ptrhd1
14958.0,H1f0
236069.0,Gm13238
674214.0,Gm9615
21648.0,Dynlt1b
108637.0,Snord14c
626415.0,4930467E23Rik
100041593.0,LOC100041593
231004.0,Samd11
102902673.0,Gm21992
235634.0,Fam240a
240038.0,Zfp994
64113.0,Moap1
12581.0,Cdkn2d
100041530.0,Gm10409
68880.0,Fam240b
100504474.0,Smlr1
381104.0,Prickle4
100503386.0,Tpbgl
100041515.0,Gm3383
100039150.0,Mup15
100039206.0,Mup17
449000.0,Zfp960
331188.0,Zfp781
16912.0,Psmb9
102308570.0,Lbhd1
170942.0,Erdr1
545007.0,Gm5796
73610.0,Zfp433
210573.0,Tmem151b
380997.0,Cyp2d12
100233208.0,Gm10778
435145.0,Shisa8
100043468.0,Zfp955b
270049.0,Galntl6
100043772.0,Zfp850
78353.0,2500002B13Rik
320977.0,A330023F24Rik
75958.0,5033403F01Rik
76642.0,1700113A16Rik
100038752.0,Gm10825
619321.0,9530052E02Rik
671336.0,Gm9530
100616095.0,Snhg18
102132.0,E230013L22Rik
319487.0,A230028O05Rik
622708.0,Gm6345
75259.0,4930556M19Rik
100503652.0,Gm16845
75115.0,4930509E16Rik
100504687.0,2810029C07Rik
638247.0,9530082P21Rik
381967.0,Gm26705
71274.0,4933433G15Rik
320019.0,Ptgs2os
319587.0,4930539J05Rik
19296.0,Pvt1
68531.0,1110020A21Rik
72012.0,1600020E01Rik
100306955.0,Snora43
100043147.0,Gm4262
414085.0,9330151L19Rik
100502920.0,Gm16998
320692.0,9430037G07Rik
381922.0,Cdiptos
73516.0,1700086O06Rik
14241.0,Foxl1
78445.0,C330013E15Rik
319983.0,9330111N05Rik
66503.0,1810034E14Rik
100503460.0,Gm19705
69086.0,1810019N24Rik
105246278.0,B230354K17Rik
319760.0,D130020L05Rik
74706.0,4930507D05Rik
414108.0,9230114K14Rik
78329.0,2310010J17Rik
77558.0,9330179D12Rik
100504029.0,Gm16740
319673.0,9330159M07Rik
67194.0,2700038G22Rik
320297.0,A830009L08Rik
100043102.0,4632428C04Rik
433966.0,Mm2pr
72655.0,Snhg5
320719.0,6030443J06Rik
319216.0,4932441J04Rik
102631780.0,LOC102631780
100504114.0,Gm16907
68954.0,1500012K07Rik
100040294.0,Gm2694
75995.0,5033417F24Rik
433873.0,Gm9903
320163.0,4930525G20Rik
100504421.0,2900076A07Rik
75016.0,4930480K23Rik
100043489.0,1300002E11Rik
320919.0,A230107N01Rik
73208.0,3110083C13Rik
100038712.0,Gm10516
100502742.0,1700007L15Rik
625175.0,1700028E10Rik
320400.0,Gm16897
319887.0,E030030I06Rik
21944.0,Tnfsf12
100038591.0,F420014N23Rik
170763.0,Zfp87
72588.0,2700012I20Rik
68790.0,Fendrr
100272219.0,AA543186
224523.0,4732491K20Rik
606736.0,C920009B18Rik
654440.0,A430046D13Rik
76432.0,2310001H17Rik
100504714.0,Gm16793
77857.0,9430065F17Rik
320088.0,C030034L19Rik
100503427.0,Gm10390
320273.0,B230208H11Rik
69002.0,1500026H17Rik
100040724.0,Mirg
100662.0,D930016D06Rik
100503704.0,Gm16861
100502695.0,Gm17399
320054.0,9230116N13Rik
100502985.0,Gm10814
66263.0,1810014B01Rik
105244064.0,Gm26670
100653389.0,Mir155hg
330385.0,9530026P05Rik
102633321.0,4930448E22Rik
69591.0,Mdrl
67765.0,5830432E09Rik
73635.0,Ptges3l
74076.0,4933406C10Rik
67303.0,3110045C21Rik
76602.0,1700040D17Rik
69431.0,1700022N22Rik
76628.0,1700112J16Rik
100503498.0,Gm16675
268755.0,Mir124a-1hg
77981.0,B230110C06Rik
70252.0,Jpx
320295.0,C920006O11Rik
76133.0,6230400D17Rik
319711.0,E230029C05Rik
75951.0,4930578M01Rik
668253.0,Dleu2
319931.0,A330032B11Rik
626275.0,A930012L18Rik
100504312.0,Gm17597
76311.0,1110019D14Rik
75768.0,4833422M21Rik
328747.0,Gm5091
70832.0,4921504A21Rik
77594.0,4930552P12Rik
71186.0,4933417D19Rik
791403.0,Mhrt
328489.0,Gm2093
105246501.0,A330094K24Rik
100504641.0,1700101I11Rik
73270.0,1700024F13Rik
433273.0,Gm5523
100038353.0,Gm10532
69432.0,1700026J14Rik
433111.0,F630040K05Rik
319626.0,9530059O14Rik
73985.0,4930445N18Rik
99542.0,AI115009
633947.0,Gm6225
102639566.0,Ptgs2os2
319783.0,A730056A06Rik
70523.0,5730420D15Rik
330166.0,Miat
100503199.0,5430416N02Rik
100504734.0,Gm16794
319870.0,9330136K24Rik
320879.0,B230217O12Rik
67188.0,2700046G09Rik
319251.0,9630001P10Rik
320950.0,9330104G04Rik
100125339.0,A230020J21Rik
328320.0,Gm807
77779.0,A930007I19Rik
606735.0,A330069E16Rik
70345.0,0610038B21Rik
100042074.0,Gm3650
100047133.0,Gm16894
66752.0,4933404O12Rik
75996.0,5033428I22Rik
380977.0,A330009N23Rik
102639404.0,Gm26839
69952.0,Tunar
434353.0,A330074K22Rik
13924.0,Ptprv
330502.0,Zfp82
627800.0,Gm20757
77022.0,2700099C18Rik
545261.0,Bvht
668218.0,Bin2
546100.0,Gm5914
78748.0,Rassf10
66381.0,Rnf113a2
223648.0,Ccdc166
268301.0,Sowahc
73824.0,Snhg6
68193.0,Rpl24
381822.0,Lockd
66364.0,2310009A05Rik
100039503.0,Gm2274
100039484.0,Gm2260
665055.0,Gm7467
211429.0,Pla2g4b
239217.0,Kctd12
223645.0,Mroh6
68982.0,1500015A07Rik
433466.0,Jmjd7
629016.0,Zfp953
226351.0,Tmem185b
100417831.0,Gm18853
103948.0,Rn7s1
100039596.0,Tcf24
223922.0,Atf7
68369.0,0610031O16Rik
100038706.0,Gm10637
100417829.0,Gm18852
103949.0,Rn7s2
67934.0,1700124L16Rik
76634.0,1700110C19Rik
383435.0,Ms4a14
70100.0,2310015D24Rik
102443350.0,Xndc1
97908.0,Hist1h3g
68232.0,1700120K04Rik
319149.0,Hist1h3d
73729.0,Zfp383
73040.0,2900052N01Rik
69513.0,1700030C10Rik
100503178.0,2810013P06Rik
105661730.0,Lincmd1
105245043.0,LOC105245043
329159.0,9130227L01Rik
12047.0,Bcl2a1d
434198.0,B130024G19Rik
666182.0,Gm7967
100503842.0,2410022M11Rik
102634738.0,Gm28154
70281.0,2310068J16Rik
67330.0,1700047M11Rik
434233.0,Ppp1ccb
67170.0,2610306M01Rik
100504637.0,Gm20324
76383.0,H2al1m
260423.0,Hist1h3f
70441.0,Mir124-2hg
22064.0,Trpc2
69652.0,2310069B03Rik
109198.0,6030407O03Rik
69603.0,2310020H05Rik
102639746.0,Gm29595
547154.0,H2al1k
319596.0,D830032E09Rik
102636514.0,Hand2os1
69629.0,2310039L15Rik
627280.0,Vmn1r90
102640772.0,2810414N06Rik
73600.0,1700120C14Rik
100037260.0,9430060I03Rik
622304.0,F730311O21Rik
69798.0,1810044D09Rik
71174.0,4933416M06Rik
16353.0,Ipw
72340.0,2010009K17Rik
620016.0,Gm12669
72813.0,2810454H06Rik
16866.0,Lhb
75555.0,1700020D05Rik
320770.0,A630072M18Rik
100503074.0,2610016A17Rik
105246665.0,Gm28535
15436.0,Hoxd4
629159.0,1700008J07Rik
72131.0,2010310C07Rik
69631.0,Plet1os
100101919.0,Dnah7c
319152.0,Hist1h3h
71153.0,4933417O13Rik
666907.0,Ms4a4a
17835.0,Mug-ps1
100502849.0,Gm19412
63830.0,Kcnq1ot1
381792.0,2310040G24Rik
100502933.0,Gm19461
75589.0,2310043L19Rik
258462.0,Olfr1392
73571.0,1700096K18Rik
75758.0,9130401M01Rik
102633035.0,Gm28979
106557.0,Ldhal6b
100504235.0,Gm20125
69170.0,1810026B05Rik
319153.0,Hist1h3i
100502745.0,2900009J06Rik
432964.0,Iqank1
667118.0,Zbed6
100504501.0,Gm20257
258216.0,Olfr1034
69566.0,2310016D03Rik
66391.0,Zbtb11os1
78312.0,1810041H14Rik
102640530.0,Gm36569
12942.0,Pcdha11
93722.0,Pcdhga10
20646.0,Snrpn
71166.0,4933424G06Rik
26904.0,Sh2d1b1
93724.0,Pcdhga12
14246.0,Flg
93717.0,Pcdhga9
93708.0,Pcdhgc5
329636.0,Gm5103
84704.0,Snurf
381650.0,Thap6
100534287.0,Dchs2
353237.0,Pcdhac2
74227.0,1700016A09Rik
93723.0,Pcdhga11
93700.0,Pcdhgb2
665574.0,Gm7694
635702.0,Naaladl2
347740.0,2900097C17Rik
93706.0,Pcdhgc3
70579.0,Zc3h11a
93699.0,Pcdhgb1
93705.0,Pcdhgb8
93703.0,Pcdhgb6
12941.0,Pcdha5
93709.0,Pcdhga1
353236.0,Pcdhac1
192164.0,Pcdha12
93710.0,Pcdhga2
93715.0,Pcdhga7
102637511.0,Strit1
93713.0,Pcdhga5
93701.0,Pcdhgb4
78575.0,B430319G15Rik
93712.0,Pcdhga4
226654.0,Tstd1
67503.0,1700001G17Rik
93702.0,Pcdhgb5
192161.0,Pcdha9
93714.0,Pcdhga6
353235.0,Pcdha8
93716.0,Pcdhga8
108168884.0,Gm37500
105734.0,Tigd5
77633.0,4930594C11Rik
93704.0,Pcdhgb7
102637797.0,A330015K06Rik
433374.0,Gm20743
213248.0,Wdr49
93711.0,Pcdhga3
58176.0,Rhbg
100702.0,Gbp6
19861.0,Rnu3b4
78229.0,4930596I21Rik
69895.0,Snhg8
69788.0,1600023N17Rik
75489.0,1700012D16Rik
667213.0,Gm10416
330052.0,A930003O13Rik
626578.0,Gbp10
320478.0,Sox2ot
100042198.0,Gm3716
229898.0,Gbp5
100503469.0,Gm19710
319189.0,Hist2h2bb
319224.0,6330410L21Rik
433855.0,AI506816
100504653.0,4930555A03Rik
74757.0,5830416I19Rik
735274.0,Mir684-1
666266.0,Gm8013
269629.0,Lhfpl3
75355.0,4930553P18Rik
353342.0,Peg13
71752.0,Gtf3c2
66845.0,Mrpl33
70036.0,Dancr
319982.0,5930430L01Rik
106264.0,0610012G03Rik
67278.0,Pagr1a
66123.0,1110006O24Rik
625540.0,Gm6598
100042008.0,Gm9794
17527.0,Mpv17
102631739.0,Gm30003
665194.0,Gm7538
105242579.0,Gm42788
100093700.0,Gm10400
58894.0,Zfp862-ps
243510.0,Ccdc142
70230.0,3300002P13Rik
75131.0,4930512J16Rik
319981.0,C530044C16Rik
68204.0,2900060B14Rik
100503622.0,Gm16630
330427.0,9330102E08Rik
102635189.0,Gm32591
78739.0,9530062K07Rik
330324.0,6430584L05Rik
71368.0,5430431A17Rik
105247240.0,Gm42372
70973.0,4931431B13Rik
83673.0,Snhg1
78108.0,Particl
102637087.0,Gm33989
71265.0,4933431G14Rik
100859962.0,Gm21057
268729.0,Frmpd2
101056205.0,Gm29797
108167437.0,Gm44812
666190.0,Gm7972
71624.0,4833411C07Rik
624549.0,Gm29683
102634450.0,Gm32031
100043229.0,Gm10046
102638882.0,Gm35339
238726.0,Fam81b
100043682.0,Gm10584
381914.0,B230311B06Rik
100040049.0,Smim38
101521.0,AI314278
320026.0,A330076H08Rik
15469.0,Prmt1
233033.0,Samd4b
100502846.0,Gm19410
436008.0,Gm5737
319893.0,A230057D06Rik
78439.0,A930037H05Rik
320014.0,B930025P03Rik
18226.0,Nup62
73732.0,Muc16
100862066.0,Cfap99
102634919.0,Gm32389
212965.0,BC024386
71661.0,0610005C13Rik
102633307.0,Gm31166
16621.0,Klkb1
102638847.0,Gm35315
102637740.0,Gm34474
100503619.0,E330011O21Rik
102635797.0,Gm33045
66341.0,Eid3
67064.0,Chmp1b
100504116.0,Brd3os
97402.0,C86187
259117.0,Olfr560
621677.0,Gm6249
105246846.0,Gm42067
105243177.0,Gm39168
109169.0,Igip
14256.0,Flt3l
100504425.0,Gm20219
102640043.0,Gm36210
328314.0,Gm5086
414128.0,G630064G18Rik
108168395.0,Gm45871
74849.0,4930412F12Rik
102636491.0,Gm33543
100126243.0,A030001D20Rik
100045778.0,Rnf223
75479.0,1700012D14Rik
100861909.0,Mup22
378466.0,Gm10033
234863.0,6030466F02Rik
105244162.0,Gm39822
637079.0,Iqcn
102635769.0,Gm33023
319574.0,Gm20735
102637975.0,Gm34655
320363.0,D030045P18Rik
102635880.0,Gm33104
66387.0,Nudt8
100504586.0,Gm20300
665374.0,Gm7607
100101457.0,A830035O19Rik
621697.0,Rpl32l
231570.0,A830010M20Rik
69443.0,1700027J07Rik
102635316.0,Gm32688
100502636.0,Gm19299
100504561.0,9230112J17Rik
100038575.0,Gm10635
382114.0,D830035M03Rik
102633624.0,Gm31408
100504202.0,Gm20110
382421.0,Gm5176
100039815.0,Gm2436
14727.0,Lilr4b
77442.0,9530020I12Rik
319272.0,A130077B15Rik
110333.0,Rmst
68371.0,Pbld1
666584.0,BC024063
414093.0,A830082N09Rik
102631905.0,Gm30122
665155.0,Srp54b
321017.0,9230116L04Rik
102640148.0,Gm36283
71086.0,4933412E12Rik
100504703.0,A730063M14Rik
102635315.0,Gm32687
100039830.0,Gm2446
433224.0,Gm5512
69522.0,2310002D06Rik
100502868.0,Gm20597
216377.0,Gm38403
102632837.0,Rnf212b
100504661.0,Gm20337
319545.0,D430020J02Rik
76062.0,5830428M24Rik
105245440.0,LOC105245440
100503592.0,A330076C08Rik
108168101.0,Gm46430
102633383.0,Gm31218
71508.0,Zfp935
353504.0,Dio3os
73815.0,4930404H11Rik
100113398.0,Adat3
71654.0,4930518P08Rik
100038713.0,Gm10432
69434.0,Snhg10
77675.0,5033406O09Rik
75543.0,1700019C18Rik
73644.0,2210039B01Rik
100038577.0,Gm10790
625237.0,Gm6566
56214.0,Scamp4
108167986.0,Gm46339
105245459.0,Gm40909
102631887.0,Gm30108
319186.0,Hist1h2bm
71226.0,4933433G19Rik
67585.0,4930455J16Rik
328265.0,A530001N23Rik
319182.0,Hist1h2bh
320155.0,C730002L08Rik
328263.0,A530065N20Rik
73176.0,3110040M04Rik
328324.0,5930438M14Rik
102634835.0,LOC102634835
105120.0,AI197445
623312.0,Gm6416
71844.0,Nupl1
108168076.0,Gm46409
102637583.0,Gm34354
78019.0,4930519K11Rik
408254.0,A630019I02Rik
380930.0,9330188P03Rik
381002.0,Gm5144
18950.0,Pnp
223650.0,Eppk1
100503021.0,Gm19510
100568459.0,Bc1
102637893.0,Gm34589
102634162.0,Gm31814
109361.0,D730005E14Rik
78102.0,8430426J06Rik
66914.0,Vps28
223665.0,C030006K11Rik
57028.0,Pdxp
102635594.0,Gm32885
100134861.0,Gm44502
102634817.0,Gm32312
66779.0,4933432I09Rik
100040500.0,Gm2808
67045.0,Riok2
76222.0,Magef1
278725.0,E130310I04Rik
320586.0,A630089N07Rik
68230.0,1700102H20Rik
100041621.0,Gm3435
100503040.0,Gm19522
71008.0,4933401D09Rik
100041574.0,9030025P20Rik
102635567.0,Gm32865
545207.0,E130008D07Rik
102640031.0,Gm36201
72578.0,2700054A10Rik
105246306.0,Gm41609
102637865.0,Gm34567
631624.0,Gm7072
381634.0,Gm1043
320020.0,6330415G19Rik
100503434.0,Gm19689
73915.0,4833419F23Rik
18209.0,Ntn3
102640029.0,Gm36199
72285.0,1810073O08Rik
102632818.0,Gm30794
102634780.0,Gm32282
100042757.0,Gm4013
225372.0,Apbb3
100502982.0,BC037704
108168397.0,Gm46637
102635008.0,Gm25432
621699.0,Gm6252
100503380.0,Snhg4
108168419.0,Gm46658
319720.0,9630028I04Rik
66836.0,Tmem223
414801.0,Itprip
545253.0,Gm5820
100503337.0,Gm9895
105246506.0,LOC105246506
100503392.0,4833438C02Rik
102637715.0,Gm34455
629480.0,Gm6978
328957.0,9330117O12Rik
442846.0,Lncbate10
102631855.0,Gm30082
433171.0,Gm10549
433198.0,LOC433198
100039348.0,Gm2176
67238.0,Fam220a
67706.0,Tmem179b
54427.0,Dnmt3l
16161.0,Il12rb1
13166.0,Dbh
13393.0,Dlx3
15422.0,Hoxc13
16769.0,Dsg4
15218.0,Foxn1
20423.0,Shh
105833.0,Ccdc65
72310.0,Nkg7
17394.0,Mmp8
17480.0,Mpl
94179.0,Krt23
403395.0,Clec3a
56843.0,Trpm5
218030.0,Pou6f2
641361.0,Pinlyp
69189.0,Mcemp1
279028.0,Adamts13
20568.0,Slpi
16675.0,Krt27
76571.0,Styxl1
71584.0,Gdpd2
17172.0,Ascl1
21337.0,Tacr2
237362.0,Npffr1
214112.0,Nipal4
192194.0,Btnl10
328059.0,Slc7a15
237891.0,Gas2l2
237831.0,Slc13a5
93670.0,Tac4
11688.0,Alox8
20706.0,Serpinb9b
17702.0,Msx2
50916.0,Irx4
75019.0,Rnase10
110082.0,Dnah5
54562.0,Lrrc6
57248.0,Ly6i
13072.0,Cyp11b2
245195.0,Retnlg
17450.0,Morc1
26560.0,Krtap15
73863.0,4930415O20Rik
22408.0,Wnt1
19743.0,Rhag
